student_id,weekly_self_study_hours,attendance_percentage,class_participation,lms_login_frequency,videos_watched,assignment_submission_rate,quiz_attempts,forum_activity,late_submissions_count,previous_grade,total_score,grade
S12108,19.19200457067531,78.61446999828026,5.472115637553625,16,25,0.8354662428745323,2,6,3,B,87.78569740077353,A
S12109,20.239855542955965,80.49559384140231,2.6718794362388754,32,38,0.6652187391409595,12,5,3,A,95.85437828709462,A
S12110,7.2334947755491035,84.92824167203668,4.961810349846315,30,43,1.0,13,3,1,A,100.0,A
S12111,19.371325782222158,83.99037703106407,2.7848058700021037,17,51,0.9390715282099592,11,4,0,B,100.0,A
S12112,1.6479976012915394,92.83793040001463,3.4277268629325803,5,31,0.686619399740973,11,6,0,B,64.59659261510645,C
S12113,18.396637542328858,94.26989192030007,4.962550117447876,14,46,1.0,17,1,2,B,100.0,A
S12114,7.470326792309445,98.03359118333475,2.1202141546616193,0,30,1.0,18,0,0,A,95.64563717323821,A
S12115,23.618335683875557,48.04581810569747,6.157745616339771,19,36,0.41956680913792943,7,8,0,B,100.0,A
S12116,12.446615718958146,97.54053796342419,8.640646250675898,22,42,0.58962291068461,9,6,2,D,89.76783459602966,A
S12117,5.39037870161436,52.1518004788996,4.493697544530489,30,26,1.0,14,3,0,D,82.4327590708874,B
S12118,18.543825148843474,66.140854473792,2.928898825820864,25,27,0.6188887999986857,5,8,2,C,83.62763126806239,B
S12119,7.523227038110468,82.04701429249614,2.0496416833662843,5,10,0.4167735352356808,16,10,2,B,67.3900532379977,C
S12120,20.6140830704075,71.56707740229449,5.041336868066165,12,28,0.354823046089416,14,6,2,D,85.48491534122681,A
S12121,6.006990831421765,66.3666191366652,2.432115164217241,34,22,0.4256135339869245,13,5,0,B,77.73544731076582,B
S12122,19.179336062160225,90.59643661793916,4.323444932807085,12,35,0.8116076853735519,9,3,5,A,74.74116696315767,B
S12123,12.987976413261183,86.19426671759427,0.0,32,48,0.7460831976154186,7,3,0,C,81.5698192813618,B
S12124,7.428928395041961,84.31380785612454,0.0,9,47,0.915358251925939,3,8,0,A,66.98627401089708,C
S12125,22.237340335092284,77.45123358734998,7.969645908017531,24,26,0.7344661167199481,6,8,1,B,100.0,A
S12126,0.0,72.31654560888572,6.0724505616767726,25,4,0.5723739625275776,13,0,1,B,40.18042185119516,D
S12127,15.262413414969698,68.19085830922324,8.606184690606907,16,24,0.4288323455770606,12,4,2,B,97.87797588275171,A
S12128,24.944990102854543,100.0,0.0,17,21,0.9130612267968841,1,1,2,A,93.38380301944119,A
S12129,6.950869711313658,86.59173582052894,10.0,8,35,0.6295195870389211,10,10,4,A,60.73802886367884,C
S12130,14.321905502347828,61.486793724748296,4.545411042567228,22,49,0.33515954966454614,6,1,1,B,61.96271070696055,C
S12131,21.458851822115015,92.66286096068045,5.206549149823615,27,39,0.78345784023163,15,1,0,D,100.0,A
S12132,18.921094528652073,62.652225643847345,5.91373629979517,14,52,0.749905254759113,4,2,3,B,72.12806678086122,B
S12133,10.018866300912402,59.74754572888908,10.0,2,29,0.7906700855559196,10,10,1,C,89.5998016320585,A
S12134,10.40912054888929,88.98915740656217,2.267558560824158,14,11,0.8467357285345058,15,2,1,D,68.58576270388652,C
S12135,17.033127596972417,64.68507250032293,6.73284032451721,0,25,0.5765608420656859,14,10,1,A,100.0,A
S12136,18.36814347798411,67.24021603858996,2.489339574113532,33,16,0.7333331562454751,14,13,0,B,100.0,A
S12137,19.153850112100585,51.647491046191995,5.344932391175087,28,18,0.4781206968213393,14,5,1,A,90.06860128945048,A
S12138,8.751802852738212,87.20661723064563,4.5868355066939746,22,23,0.9443101805710366,16,7,0,A,92.22626146678591,A
S12139,12.840686539038389,75.07822122636273,4.9621715099449455,31,20,0.6160418186769783,13,4,0,B,90.58266810095323,A
S12140,16.171791127325363,75.15776628625198,4.1631415154303815,12,45,0.8150224559316223,5,1,1,A,78.40050407803183,B
S12141,8.30691380991316,85.17540972362194,4.5805469642500185,18,42,0.9007870349840869,12,8,3,B,84.73008395635722,B
S12142,20.039814048168804,62.62837777561515,6.967326041780435,28,32,0.6872957004657233,11,6,7,D,93.45026111798212,A
S12143,34.47745627509201,76.69825219269806,5.176327622852455,0,49,0.8801354591652358,12,4,2,D,100.0,A
S12144,15.656151261577412,52.717194131194375,4.736335971820738,17,16,0.8307311575094924,1,10,2,C,77.12926451131483,B
S12145,16.438690648071475,63.28059955396845,1.5346275261048254,20,34,0.27271404368850516,13,1,1,C,71.5728664681062,B
S12146,11.19285723154112,67.53163125233375,10.0,28,48,0.717961490627189,6,0,1,D,100.0,A
S12147,14.188449766582433,79.47599163296069,0.40306372364800414,24,45,1.0,9,0,2,B,82.21665095320196,B
S12148,15.45587647122886,71.84256851101486,2.0748981793501233,10,30,0.6831466433115533,7,0,6,C,66.91791090261215,C
S12149,7.479198222974923,77.12994035193972,3.0670953986494216,32,21,0.8963576863791722,9,3,4,D,96.9949422936391,A
S12150,29.527024221886435,66.1086031806472,3.1572405028914674,24,8,0.7075499052564406,4,8,0,D,100.0,A
S12151,30.311646158970063,99.04721573185964,6.797546050408827,15,47,0.9587200346168434,2,6,3,A,100.0,A
S12152,12.752240519345301,57.53658539956898,8.358013818176552,32,26,0.8682238117970682,6,1,0,A,95.28698308114967,A
S12153,14.77043599870051,64.07609115159121,7.737861260020445,18,8,0.9293735835816329,22,4,3,C,89.40617742287178,A
S12154,20.598625663461693,93.12979343294828,5.527446286219753,37,29,0.9273863917235632,3,2,2,A,97.81644854699674,A
S12155,17.723619082115583,80.86171513028567,0.9095619194074587,26,29,0.8877187784662406,11,6,1,D,100.0,A
S12156,21.684540285996995,79.96686637615974,0.0,23,36,0.465261269610431,3,8,4,C,79.05757619267271,B
S12157,18.85399639435171,80.13987317592435,6.691521890739811,24,32,0.5211134510086799,9,0,1,A,100.0,A
S12158,11.918768442938235,72.56254455310926,7.829574884359996,2,22,0.6901760541339546,8,1,2,C,85.19867261981055,A
S12159,14.456673011320001,90.58363632837217,7.206867766902432,28,9,0.763539673394614,9,5,3,B,100.0,A
S12160,12.247071275997651,83.20809350330896,1.396814606372053,17,12,0.44044368347459856,21,6,0,C,81.67590928901762,B
S12161,9.076755528816188,76.50307334605762,1.156555888111475,16,17,0.9765042260592967,19,4,1,B,84.70107300348072,B
S12162,22.242809553600893,100.0,4.242435743647071,17,44,0.7937795859064315,11,6,0,D,100.0,A
S12163,19.709047590697256,71.72525662696053,9.099035849139074,15,32,1.0,11,4,5,D,86.02757636099157,A
S12164,21.051434064731435,87.30255460620079,5.073662334297549,34,53,0.6812625848081377,7,5,1,A,100.0,A
S12165,13.014033210053737,60.122847917436424,7.408331442558116,18,29,0.17706209369079384,8,9,3,B,71.61287331994775,B
S12166,7.214421926241199,78.54612698919613,1.404059614688863,7,33,0.8272968335859813,14,8,2,B,71.10486334891446,B
S12167,11.539244325367381,100.0,3.693273132206792,13,15,0.4032181804947712,7,4,0,A,66.61632528212232,C
S12168,8.891715314967595,62.25708863443193,5.014419939299779,14,36,0.5158010117608781,10,2,4,D,63.34145227285977,C
S12169,0.23094929293719524,47.99149211659632,4.786060175436951,8,21,0.989264629628592,10,2,2,C,53.38441619374308,C
S12170,15.16497288601358,44.988500390112286,3.274497472851886,46,9,0.7781463069228712,5,5,0,B,83.86499811525307,B
S12171,16.133333302552423,92.56780926192992,10.0,17,31,0.7186411279656458,15,8,0,A,100.0,A
S12172,0.6023680446158846,76.52124304614253,7.437079308968616,9,37,0.30311197536347756,13,6,3,C,46.909499134603394,D
S12173,11.434675174667387,90.41897456495145,5.723322739066647,42,36,0.5288693725764868,7,10,1,B,100.0,A
S12174,12.290298161951721,85.68411144778581,5.959670485374698,29,31,0.4515752220187587,3,8,1,A,69.43052624027172,C
S12175,16.003096930519703,65.10604210820036,10.0,33,27,0.5518828505401431,12,0,2,D,82.35537884045398,B
S12176,18.511028918979523,99.07701757150788,7.895391375561555,24,0,1.0,6,6,0,B,100.0,A
S12177,28.13676647391967,71.17144059011584,7.1048010838926405,35,15,1.0,13,8,0,A,100.0,A
S12178,5.739070225749662,77.86237897384102,6.181504628202468,26,14,0.5881120039414658,4,10,3,D,62.031700366379816,C
S12179,15.51995534462569,61.873934741526234,5.95561575754466,16,37,0.6995862282175376,3,3,2,C,67.32439781159293,C
S12180,17.350899420380273,100.0,6.8760630516081225,35,37,0.9959740231630838,6,8,1,C,97.07036689931788,A
S12181,10.002569651677597,79.24618687670971,8.63696256633747,24,29,0.8086780016682513,8,3,0,D,96.96462779270261,A
S12182,8.149545560922679,78.46297180302545,5.494815043112723,33,31,0.6266018170183862,7,6,2,C,88.50061618582816,A
S12183,11.385186360570879,47.424403446581536,0.0,34,29,0.8392761258937509,11,3,4,C,59.68679920107928,C
S12184,5.665057834509556,58.02088123448138,5.192332186284203,23,24,0.8187207898721963,5,8,2,B,59.39021897304271,C
S12185,6.672877886624764,74.83570026149401,0.27812180555972255,14,34,0.5116890985659422,11,4,3,C,42.49010249455215,D
S12186,1.9323396173040273,88.74319348518544,10.0,16,15,0.36522132298979065,9,6,1,D,73.45783683097932,B
S12187,10.20724870467215,81.34567513395714,10.0,29,27,0.9515737438524885,7,5,2,D,100.0,A
S12188,23.639908510862448,55.212784588141986,7.221784544805777,26,43,1.0,13,5,2,B,100.0,A
S12189,6.992148696935363,81.68853558595784,1.3081097541075035,0,0,0.47457464742525957,0,4,0,B,48.32867507709872,D
S12190,26.105194257583133,68.1809316699964,8.346333870240194,9,67,0.4985308640553249,16,0,0,A,100.0,A
S12191,5.150011117680986,61.07802489291589,7.28311334707983,19,26,0.4238524767822257,4,2,1,D,81.77234326548856,B
S12192,27.178836623639196,86.5299683211118,1.5383922997058743,16,27,0.8341040457879455,0,8,4,A,88.88613659364393,A
S12193,38.586239798953955,60.06776720038297,4.4013858555611804,0,41,0.5687339455304683,5,5,3,D,99.52434975386089,A
S12194,25.32114802549598,80.90638910170875,6.998003429459088,32,25,0.6608653501642249,0,4,5,C,76.63712389493072,B
S12195,29.11967055441775,72.31954166772326,10.0,29,37,0.7648815326504722,15,5,0,A,100.0,A
S12196,2.595234954321384,66.27340926379114,10.0,48,35,0.6743605422308043,4,2,1,B,91.65763007955665,A
S12197,1.7527919015067628,77.27721876866907,0.0,19,11,0.524623162743576,12,6,3,C,72.57052935514697,B
S12198,20.655235476416646,48.81562508565129,0.0,5,56,0.41081710643240715,7,5,1,B,78.80653571360419,B
S12199,12.675549461334036,74.1516418307979,1.5332301327351976,28,20,0.7447249057121456,12,5,1,C,82.08550773509793,B
S12200,14.450484206049168,74.26711054290487,0.08247342703154903,34,26,0.6340346331682214,14,3,5,B,100.0,A
S12201,4.584258365092765,90.27758263278915,8.74625966149862,25,13,0.4641913004612712,10,3,0,B,98.9803964377565,A
S12202,24.34166259019796,83.44528561598595,4.705396457973804,24,37,0.9585481321489216,12,5,0,D,88.42678442502061,A
S12203,19.259482347261923,71.1725010323108,5.5971888274992825,35,35,1.0,4,3,0,B,100.0,A
S12204,0.0,71.54588307587187,4.604032391798801,17,71,0.5131401268480477,7,5,2,A,66.75717588755124,C
S12205,32.483273207606096,32.818370899066345,7.480814488328257,12,65,0.6498887858224294,1,0,0,C,100.0,A
S12206,21.453575300920278,100.0,3.757733110399656,20,24,0.4714615354968327,10,3,2,B,100.0,A
S12207,18.164678841823797,60.15367597632789,0.0,16,11,0.5041771571661989,9,0,0,B,60.98366468586718,C
S12208,16.732245517375404,70.52255577356937,9.046814136268479,13,22,0.48814403724009703,11,9,0,C,99.32466325621878,A
S12209,18.37568196704843,69.24456681885326,7.281400841183434,32,22,0.9068648949216361,8,7,0,B,100.0,A
S12210,11.13771932879515,66.71428852592513,4.51247874629286,8,42,0.9161082831069614,12,2,4,A,72.77674479203725,B
S12211,16.65570825688137,66.61947200926545,5.187662381447447,7,32,0.4063284914202967,14,9,0,D,93.87417216374826,A
S12212,13.653511084119565,62.080147288674226,7.546524228173256,32,27,0.2463144215399658,13,7,3,D,57.6986895199653,C
S12213,10.09262510206684,70.31890182662218,5.2763431393167215,19,37,0.7718012296371477,13,0,2,C,89.49942746738118,A
S12214,21.612194096878678,98.02204944722837,6.039487861901988,10,6,0.6231567898873475,9,4,3,B,100.0,A
S12215,18.85120628865133,93.2003623274129,3.847215632735005,28,6,0.397661610291221,4,3,2,A,73.25971724058664,B
S12216,5.241506700838322,69.34734599452251,0.4387094387392434,16,28,0.4871665235930205,7,4,4,C,44.444880942728204,D
S12217,13.125741594861122,100.0,2.6937600962205988,11,36,0.3279198893281068,16,2,3,A,61.751910496338624,C
S12218,26.04399806711998,92.57378941623232,6.622798901187738,28,32,0.432993054885994,15,5,2,A,100.0,A
S12219,22.121179738397014,66.80183539069068,5.695478304184327,24,18,0.9573468915615388,8,3,3,D,97.12850303252831,A
S12220,14.279120061791497,64.94344858264947,3.169307077785252,22,13,0.6789956334383116,1,3,1,D,57.95896694428467,C
S12221,22.945716053971303,68.61404692926553,10.0,23,37,0.7634831104652938,8,6,1,A,100.0,A
S12222,8.830407797525162,78.85516733076636,1.7530635766338598,13,43,0.4010632287204373,14,1,5,D,74.3048758832075,B
S12223,27.951521543993508,65.28431666214726,2.747473234336403,23,49,0.8902302451885055,12,2,5,C,100.0,A
S12224,7.917190020987155,100.0,1.1408160582903086,7,28,1.0,9,7,1,A,69.94942908137968,C
S12225,4.506759503988951,84.18355211750699,4.3148009405336385,4,28,0.6224340108891655,15,6,0,C,65.16532594361966,C
S12226,27.72578812978041,70.55674830409919,5.304268723887179,13,21,0.7930120254592605,16,9,0,D,100.0,A
S12227,12.74232891038686,97.99513097124226,7.816466830856846,37,45,0.7701807927965395,2,8,0,B,97.9981661499376,A
S12228,18.49833083424255,72.95815194613576,4.082596631277244,20,47,0.6512870324404839,10,7,0,B,96.37246962355495,A
S12229,6.935378267224172,100.0,8.453322567228065,23,41,0.587446050910375,10,6,2,B,89.73033103762891,A
S12230,16.337345050489603,100.0,1.3972387794119334,21,46,0.9641613454561146,0,6,3,C,78.78762026806587,B
S12231,27.92785267730494,81.52201019886876,5.2084435191943,22,29,0.6108098900761734,12,6,3,B,100.0,A
S12232,9.445928300070602,70.9002982335924,10.0,30,41,0.26662670262968496,5,5,2,B,78.68764568476581,B
S12233,10.13860678013167,62.70987999810407,3.600927515313648,16,19,0.6664394948898487,11,7,0,C,62.4108334297067,C
S12234,20.620837995643207,61.303132466119784,5.9427179456954935,31,36,0.7696410338444015,16,8,2,B,100.0,A
S12235,27.311613818362126,63.5366014495901,0.0,15,27,0.9157464525960147,13,6,5,B,100.0,A
S12236,15.851224104805492,73.21782181062477,0.05963348117742573,18,19,0.8204266678505125,8,3,1,A,84.86614661492061,B
S12237,24.243529553421446,86.2581360332119,5.355095483147366,19,29,0.2798705470419198,11,0,2,B,100.0,A
S12238,10.635245766823461,60.234824481940755,3.931270601887082,20,39,0.9023619056252459,3,3,0,C,75.833717544255,B
S12239,8.152448869751122,95.26026110274427,8.073556453592193,40,34,0.8734732026478591,9,7,4,B,81.63844522130468,B
S12240,11.294070246393513,43.21630824094537,7.494496851170186,34,0,1.0,13,5,0,C,100.0,A
S12241,18.440642340831776,100.0,10.0,18,39,0.7757039766319891,7,2,2,D,86.26866596710911,A
S12242,11.37708737350187,54.00510926974156,1.749720144322854,11,25,0.475187481425378,21,3,0,A,87.92565475032882,A
S12243,26.34534596219897,84.22080456749053,1.1772082322226645,14,46,0.9389434962917229,0,3,2,A,95.09164818925005,A
S12244,12.456083455086823,83.93084363925905,2.6252168382327197,12,28,0.5752394314024436,18,2,0,D,69.09495078852525,C
S12245,9.725289443767654,72.05575138048535,4.0498204565865645,20,34,0.27558874493472196,8,6,1,B,83.53060388689448,B
S12246,22.958793101094646,74.39537312908054,1.5436928752135568,24,29,0.7426706721489436,14,4,3,B,87.72938533015588,A
S12247,17.250334532038277,87.25295487494793,7.14211696391161,31,22,0.7094786503316634,4,11,0,A,81.17956552794743,B
S12248,20.347759050093206,83.53357663546413,6.679118159714577,32,26,0.8411196159603559,18,5,0,C,100.0,A
S12249,12.98907498397827,73.85316926837838,0.62186355122956,21,22,0.46888622430456495,1,7,0,B,69.60705740904825,C
S12250,21.10738659867136,66.76880228489168,9.413734833526938,24,34,0.7195655652122447,9,4,4,D,100.0,A
S12251,14.552409182996758,82.47785712248987,4.4703870103835515,26,0,0.8589564191128343,7,5,0,A,97.26793541817875,A
S12252,29.380109014206823,84.70128310444919,10.0,5,15,0.5162682091068962,20,7,1,A,100.0,A
S12253,11.474470709221485,89.94316687904478,2.358376404597462,11,21,0.594008697105439,12,10,6,C,86.76346958526995,A
S12254,2.271943109064191,65.90687299024923,9.140634300710971,26,32,0.8894740611602101,10,1,0,A,56.5213991638641,C
S12255,18.68260646363273,75.85247942071898,6.342915008466358,28,25,0.4518188930833703,9,3,3,C,92.10811010150653,A
S12256,6.586093326151662,68.16198566697602,3.590240755301779,12,0,0.6517756652747335,7,9,2,B,47.40198330288686,D
S12257,3.457194458062066,83.7324871023623,7.603126440332845,6,33,0.9575632095712844,8,1,1,C,61.20635799128868,C
S12258,12.192179195225716,57.48984589116772,4.527069926546234,41,31,0.7552135396841433,7,2,6,C,59.62961015498459,C
S12259,13.959955014023185,90.6907124045738,9.055209331583022,14,10,0.5147771168639295,16,1,0,C,88.29541166228721,A
S12260,5.991830036424425,79.04919637408385,6.162050388602876,20,32,0.6691251838269128,7,6,0,C,57.00568992713178,C
S12261,19.782513046456756,96.70064195858784,5.930095378309097,35,28,0.740496047380151,3,0,0,B,100.0,A
S12262,6.441053276851045,67.27318524009254,1.9770826855301316,31,21,1.0,13,6,1,B,77.57165854961406,B
S12263,37.067625588263866,78.0701005709815,5.42720293599156,27,12,0.9727017698334688,13,1,1,D,100.0,A
S12264,3.9832849327934117,74.74053880390305,7.661598545227054,5,39,0.8015273355972345,0,8,3,B,65.27800976875263,C
S12265,16.703539019157404,93.99776134687355,7.150884366560349,15,15,1.0,16,3,1,C,95.7834290135401,A
S12266,20.010321789814217,81.42110410584576,5.48576258522892,21,32,0.7676511937130659,4,6,3,B,89.9828786432708,A
S12267,12.241808127139777,59.82322646550226,0.9037811185158748,22,38,0.7628392390131975,10,6,3,A,66.90272484982631,C
S12268,26.285556618518715,88.9560808760943,7.497428976316414,15,28,0.4199410493890705,7,7,2,B,100.0,A
S12269,13.686340340592581,62.31947131205271,1.2898535918212861,11,12,0.5474256622489533,8,5,2,B,63.61252656336394,C
S12270,23.654372827570107,54.67413110510698,0.0,21,56,0.5062013843055556,7,5,0,B,86.82567841356747,A
S12271,1.5746750117668373,81.41056922992463,7.815683894962929,3,0,0.46196968756754586,7,6,4,D,59.807635652404834,C
S12272,6.186603417861459,93.12476450515238,4.349411483791778,39,56,0.5984747691651431,3,4,0,A,89.8212518487067,A
S12273,21.102152400886574,62.039738240190125,7.196023359049609,8,4,0.6004624335263264,6,5,5,C,65.26723455098563,C
S12274,26.54493413641262,69.79029752040107,8.363674962942031,8,34,0.660419128040699,7,1,3,A,100.0,A
S12275,10.924274007425621,63.63165929502679,2.521843825949226,11,24,0.7526849954935846,2,6,0,C,63.08879814514683,C
S12276,21.810088458931133,54.86146995281701,1.8586357763550367,22,40,0.6934251534351881,9,3,1,D,100.0,A
S12277,4.787183343209268,83.87971095533948,0.0,11,33,0.4911486972254617,7,0,0,B,36.72671568581187,D
S12278,0.0,100.0,0.19700774221684547,38,45,0.47889771854223784,9,10,0,A,78.727931847096,B
S12279,9.552814106675374,72.71925232968283,0.0,24,40,0.9608950535375838,9,0,3,A,55.38580036097784,C
S12280,12.81225221827102,77.04414899748096,7.133028065052564,36,17,0.5977721586091007,5,4,2,B,100.0,A
S12281,20.719058307978713,80.56458463177981,9.927446791288533,22,43,0.8758481111406737,7,3,2,A,100.0,A
S12282,13.898614278525656,63.80950176467927,6.760815332506203,12,12,0.7589640735939841,16,11,2,A,89.73633917310963,A
S12283,19.256373072155746,70.40883853321675,3.969205145588369,0,41,0.8929416523972514,16,4,3,B,90.49800923029994,A
S12284,13.017967232254366,83.65961169356366,6.910084495866386,20,29,0.6574443579503991,5,8,0,B,86.68353021719113,A
S12285,16.387161348079836,100.0,0.6106964377283415,18,37,0.9264938314110698,11,8,2,B,86.5455781809554,A
S12286,11.701558798754009,61.547243215545194,4.778599981134757,12,16,0.6719938874349985,5,6,1,B,57.73084150842245,C
S12287,18.364278205930162,79.38822946077406,5.728409801502846,36,54,0.701794271670126,6,8,0,D,99.6045605030424,A
S12288,8.809323412347293,95.93601702357532,0.2579067661867711,1,54,0.8146283688029341,13,3,0,B,65.7881021458927,C
S12289,9.733670134773128,90.69449671985458,1.8090847366469456,15,51,0.7972926851174089,7,2,0,A,73.87906947950765,B
S12290,8.906891430365231,68.21913917343512,7.121499979516401,34,33,0.47069983705554774,13,6,1,C,94.39804362839963,A
S12291,22.450845080039542,48.36368944671703,4.199009144829338,15,27,0.7717387060259012,16,6,1,A,100.0,A
S12292,11.164286903924152,100.0,1.5945918672977069,16,36,0.9689447815331912,13,6,0,A,96.03416061610622,A
S12293,14.110029894613078,76.56220808468977,8.05035490767704,20,57,0.8695033705918949,13,5,0,A,93.57886488736402,A
S12294,20.853464442709658,40.03746360816282,6.984629665861268,21,36,0.43989909405829347,7,2,0,B,100.0,A
S12295,16.17859079551899,90.43757067355592,8.94472148118119,19,27,0.8397803006715282,17,2,1,C,100.0,A
S12296,0.6175654065422354,62.56090874884008,5.318430156603538,20,7,0.9663172878431172,4,7,2,D,59.81345009806808,C
S12297,6.256505490256856,80.13816430961339,8.539135261455325,25,18,0.3530942962235609,8,6,0,A,51.35328367602186,C
S12298,8.20182759971491,43.002428748491724,3.433505295111451,16,63,1.0,14,10,2,B,95.18171628576616,A
S12299,16.047274239577604,73.50671876518344,3.046970072518472,15,51,0.6525956571313084,5,2,4,C,86.71480196405412,A
S12300,24.48311388884497,75.06676670416826,3.283829941548146,32,0,0.6151930542451239,9,3,0,B,100.0,A
S12301,20.16191071489533,83.22567763075611,4.477732604548377,19,63,1.0,11,1,0,C,100.0,A
S12302,35.2722975459358,73.04144453085075,5.935122767026862,27,11,0.4115662129203584,7,1,0,B,100.0,A
S12303,9.502713707205459,75.22827894263271,10.0,9,8,1.0,18,2,3,A,100.0,A
S12304,0.0,84.90567336404051,4.489822247882981,6,22,0.737727627469064,4,2,3,C,60.37617677811625,C
S12305,23.557756622104407,94.14259791648654,6.356724898424508,24,50,0.4761352766990583,14,5,0,C,100.0,A
S12306,17.553133851443455,73.2741489266734,9.684029105059858,20,37,0.5270305803275377,6,7,4,A,93.25265511320569,A
S12307,2.2930370821519173,83.00517827772511,4.614063057834449,28,53,0.5377898252491746,5,4,8,B,68.80069031184496,C
S12308,18.96594282762258,65.4550502603226,2.373156325402669,27,53,1.0,6,0,0,B,88.85591767037852,A
S12309,9.286339231039975,67.25209235546576,8.414948877888339,25,29,0.6316378725250629,10,6,0,A,89.53074832901498,A
S12310,24.00109520741544,67.58876769113814,6.098986338297761,1,27,0.7854683760898272,3,9,2,A,97.83312867740793,A
S12311,16.512646180050314,55.35281257070942,7.059325443293323,1,44,0.30117066775124024,14,5,3,C,65.16803974872111,C
S12312,0.3882264850845303,82.48417164126413,4.389240553797397,4,52,0.6572978438607413,8,1,1,C,65.51499055483212,C
S12313,12.728592299142054,67.1624235582758,3.0911942158338626,16,29,0.7021068873693543,4,7,0,A,98.3263637154582,A
S12314,17.38503997909388,75.1291608229031,6.972806333461179,23,19,0.49282392352396087,9,4,3,A,91.12796369454324,A
S12315,15.66188501202854,64.18407458567845,3.3612983348442524,27,24,0.8415287386015224,5,2,5,B,58.31339092560326,C
S12316,8.778371006000292,74.24908374542568,5.4025327105223955,0,13,0.4016011575799277,3,5,1,B,49.89600832347081,D
S12317,5.4200003902995615,82.4934162487342,6.780830945538287,30,21,0.5467662931639592,10,8,0,D,78.60478778372621,B
S12318,14.786851926135158,76.47033725649317,0.8299825207072233,16,34,0.8243389891829833,9,6,1,D,85.58094999680844,A
S12319,22.13815019077046,68.49626645276356,8.828474146657086,17,13,0.8847173489971345,5,9,4,C,95.38023076930718,A
S12320,0.926858065724085,85.46290557556061,2.541693549403057,28,10,0.9813392053345344,13,9,3,C,74.54492964779011,B
S12321,23.5317986717613,40.86554681033729,5.739345445328963,18,34,0.7332604480453342,12,1,1,C,85.89095357611193,A
S12322,21.03357143750657,66.6542017016589,9.376155318270392,0,12,0.52764247209689,7,7,4,B,54.024117081977145,C
S12323,18.73803722168707,69.57788061890508,6.550443148231066,11,24,0.9798920730252865,7,5,2,B,100.0,A
S12324,20.16609502294903,59.039520596432155,2.633172357409752,26,46,0.5519670842159382,11,9,0,B,100.0,A
S12325,18.388448192832445,69.91728973619054,4.628443600403112,26,2,0.9677378865318176,20,0,3,B,98.99324698082972,A
S12326,40.0,71.97649147738149,1.8004956646081411,12,37,0.603674565510755,11,12,2,A,100.0,A
S12327,19.756663822419604,70.94681461671605,0.5652738095184375,26,17,0.4982298161892387,7,8,2,B,79.87494434589604,B
S12328,24.106265186954573,31.496180792033,6.610999258835477,10,35,0.8430274658461534,10,6,2,C,94.41594738013103,A
S12329,0.0,78.86558713136549,2.092143951990966,18,44,0.7624524418774248,12,2,1,B,46.04006507821101,D
S12330,24.259195231114393,81.5532449902285,6.777727616290715,8,32,0.7246622040795101,6,3,2,B,94.86726506780836,A
S12331,20.653136400771324,67.47927308595013,2.039987647087277,7,17,0.568766151023149,11,9,3,B,69.49097394364289,C
S12332,9.84295976512543,84.99216008679407,3.501322388035674,24,45,0.4355594722723682,16,7,1,D,97.16972372035772,A
S12333,16.41950082241337,73.80008038312162,3.0563912816132452,26,16,0.6525039138396798,18,8,2,D,79.11150451203513,B
S12334,3.9414560144828013,54.77627697402241,4.960027896944535,27,45,0.6988670678898817,6,7,2,B,56.19903751216914,C
S12335,7.754326776086014,62.23257516814236,5.180281424233671,38,49,0.574553134630644,7,5,1,A,99.94553214972835,A
S12336,17.883004721765953,61.12649687740983,6.499378623464458,5,51,0.403427783294827,6,6,5,A,72.59851573799762,B
S12337,3.2497742214211467,73.03787402467364,6.005572754800341,25,42,0.9303777750928836,10,8,1,C,82.82400144399888,B
S12338,18.233247455477517,78.47482067682942,7.55751751325674,23,35,0.4006998896967307,4,5,4,D,80.60418899335575,B
S12339,6.074354529191234,90.48791085202885,7.3206318925978255,16,29,0.722633418118616,14,11,6,A,74.19244776605967,B
S12340,0.0,63.58195911777619,9.650036802099697,22,54,0.5720709597658918,8,5,0,C,72.75478007236175,B
S12341,15.10566656024581,72.20502351646682,0.6133297235331314,12,9,0.5785109825249047,8,4,3,B,70.90851686174885,B
S12342,15.984945514211683,62.88338820072314,8.58911074028714,29,39,0.5782350582314407,11,6,1,D,99.41927861367824,A
S12343,5.462156005874919,97.94538913259024,3.3539210158270243,14,26,0.7483324924119991,5,9,4,C,55.76873612879075,C
S12344,12.054438290949694,61.04489611617684,9.19416829481135,6,20,1.0,11,3,0,B,80.52383758152264,B
S12345,11.244059138747927,75.6818768349977,7.009745082448931,25,0,0.9770617081841468,15,8,3,C,94.31324970786407,A
S12346,9.084991665764218,86.79950830960937,9.698311161874585,30,60,1.0,0,4,0,D,94.0786523633242,A
S12347,13.30557572400697,87.55634167403763,10.0,20,33,0.8074551923999015,10,6,0,B,100.0,A
S12348,7.157605639285939,96.16715915689807,1.0603024579421696,16,15,0.4291624156676837,7,4,0,D,46.9842887917365,D
S12349,25.024746366171605,61.43305183444832,3.765776936607331,26,40,0.6319751876025037,9,4,3,C,87.03453180512057,A
S12350,20.197770006256935,83.72943261204252,1.8632380481144457,18,38,0.7178711741770663,10,6,4,C,81.91606815855376,B
S12351,23.81470480073776,61.6568919495743,0.8560922815115095,22,29,0.8693717228045368,11,8,3,A,100.0,A
